X,Y,OBJECTID,NoticeNum,DateNotice,DateCancel,DateAbate,NT,OWNER_ABBR,HousingMarketTypology2017,Council_District,Neighborhood,BLOCKLOT,Address
1410620.92286813,590559.298135564,733829,1485094A,2017/01/11 13:19:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 014,2247 W BALTIMORE ST
1410634.9175908,590560.140325472,733830,203107A,2007/06/05 11:42:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 015,2245 W BALTIMORE ST
1410648.9096888,590560.964142725,733831,668541A,2011/02/07 15:41:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 016,2243 W BALTIMORE ST
1410690.69274172,590563.445436984,733834,266177A,2007/11/29 17:42:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 019,2237 W BALTIMORE ST
1410704.49487947,590564.270238474,733835,2310019A,2023/10/13 11:52:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 020,2235 W BALTIMORE ST
1410732.52533522,590565.937886059,733837,1657399A,2018/04/15 20:21:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 022,2231 W BALTIMORE ST
1410746.02235547,590566.744971067,733838,593548A,2010/07/29 14:51:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 023,2229 W BALTIMORE ST
1410761.96490888,590567.686242148,733839,1432439A,2016/08/16 09:19:00+00,,,Vacant,HABC,J,9,BOYD-BOOTH                               ,0204 024,2227 W BALTIMORE ST
1410778.1928948,590568.652119473,733840,2315085A,2023/10/26 07:43:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 025,2225 W BALTIMORE ST
1410883.79438964,590574.933931068,733848,1938209A,2020/09/21 11:02:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 033,2209 W BALTIMORE ST
1410896.95938955,590575.718706399,733849,344730A,2008/08/01 12:33:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 034,2207 W BALTIMORE ST
1410926.68308339,590428.656336471,733857,1915127A,2020/07/15 12:33:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 042,12 S SMALLWOOD ST
1410959.47862147,590348.077757478,733860,2077095A,2022/02/03 09:53:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 045,2148 HOLLINS ST
1410889.08571763,590343.515102565,733865,2313644A,2023/10/18 11:55:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 050,2158 HOLLINS ST
1410874.80523439,590342.584002063,733866,959933A,2013/04/24 15:45:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 051,2160 HOLLINS ST
1410804.68037464,590338.578104556,733871,1637515A,2018/02/05 10:51:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 056,2170 HOLLINS ST
1410719.57752647,590362.953383893,733876,645964A,2010/11/30 12:22:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 061,31 S CALVERTON ROAD
1410831.17408806,590495.178185061,733899,1082508A,2014/06/09 11:51:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 084,2206 BOOTH ST
1410818.33487488,590494.405220732,733900,1228961A,2015/05/20 15:37:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0204 085,2208 BOOTH ST
1410805.45497939,590493.64045848,733901,264692A,2007/11/28 10:52:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 086,2210 BOOTH ST
1410792.48289247,590492.864213318,733902,379548A,2008/12/10 15:53:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 087,2212 BOOTH ST
1410779.40975589,590492.088952392,733903,135351A,2006/05/23 09:47:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 088,2214 BOOTH ST
1410766.36253789,590491.318612725,733904,1740400A,2018/11/02 16:02:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 089,2216 BOOTH ST
1410752.84025522,590490.513168141,733905,359874A,2008/10/10 15:31:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 090,2218 BOOTH ST
1410738.80485022,590489.6775399,733906,315052A,2008/05/09 12:24:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 091,2220 BOOTH ST
1410715.8957753,590488.317306399,733907,135352A,2006/05/19 11:29:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 092,2222 BOOTH ST
1410703.63497305,590487.585024387,733908,1851142A,2019/10/10 14:57:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 093,2224 BOOTH ST
1410691.93486522,590486.889815807,733909,779115A,2011/11/20 13:53:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 094,2226 BOOTH ST
1410668.24003072,590485.480369806,733911,1053055A,2014/01/24 14:48:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 096,2230 BOOTH ST
1410656.27286306,590484.768100888,733912,359872A,2008/10/10 15:39:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 097,2232 BOOTH ST
1410644.07734939,590484.04697372,733913,2088890A,2022/03/16 15:17:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 098,2234 BOOTH ST
1410595.94654013,590481.182478145,733917,1119691A,2014/08/01 17:00:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 102,2242 BOOTH ST
1410584.06139331,590480.469553053,733918,677751A,2011/02/25 15:11:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0204 103,2244 BOOTH ST
1410572.09619413,590479.771719813,733919,1660136A,2018/04/24 16:27:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0204 104,2246 BOOTH ST
1411343.64812872,590602.391881391,733921,1796308A,2019/05/24 16:45:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 001,2101 W BALTIMORE ST
1411330.59566139,590601.26294665,733922,2097647A,2022/04/14 16:12:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 002,2103 W BALTIMORE ST
1411317.58650105,590600.485061064,733923,92712A,2005/10/24 16:25:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 003,2105 W BALTIMORE ST
1411277.40580714,590563.282051474,733926,2075965A,2022/01/27 12:44:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 006,2111 W BALTIMORE ST
1411261.40977614,590562.334546804,733927,1514190A,2017/03/27 10:30:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 007,2113 W BALTIMORE ST
1411246.47870363,590561.437238887,733928,301128A,2008/04/01 08:15:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 008,2115 W BALTIMORE ST
1411101.63089623,590552.825379476,733938,1228697A,2015/05/07 19:02:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 018,2135 W BALTIMORE ST
1411086.91701488,590551.947756559,733939,2097657A,2022/04/14 16:13:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 019,2137 W BALTIMORE ST
1411122.84870155,590357.764745981,733954,2066191A,2021/12/15 11:56:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 034,2134 HOLLINS ST
1411136.39460622,590358.476030648,733955,815557A,2012/03/20 15:24:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 035,2132 HOLLINS ST
1411191.0641163,590361.423859388,733959,2313453A,2023/10/18 11:55:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 039,2124 HOLLINS ST
1411204.94204131,590362.170577064,733960,822908A,2012/04/16 08:13:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 040,2122 HOLLINS ST
1411218.61688273,590362.90351522,733961,36650A,2004/12/21 00:00:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 041,2120 HOLLINS ST
1411273.51080181,590365.86807622,733965,660288A,2011/01/07 12:45:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 045,2112 HOLLINS ST
1411341.36630914,590369.507504642,733970,260378A,2007/11/01 14:52:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 050,2102 HOLLINS ST
1411323.64521597,590501.375023067,733976,338433A,2008/07/16 16:07:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 056,10 S PULASKI ST
1411322.89390513,590514.871387139,733977,1329285A,2015/12/09 14:24:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 057,8 S PULASKI ST
1411322.17113756,590527.796230063,733978,141805A,2006/06/21 16:14:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 058,6 S PULASKI ST
1411320.74758397,590553.305037305,733980,48735A,2005/03/30 00:00:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0205 060,2 S PULASKI ST
1411735.2362563,590403.507764727,733994,496059A,2009/09/29 16:09:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 002,2002 HOLLINS ST
1411720.84291239,590402.467412472,733995,171932A,2006/12/19 17:22:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 003,2004 HOLLINS ST
1411678.5611728,590399.442812234,733998,48052A,2005/03/28 00:00:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0206 006,2010 HOLLINS ST
1411623.17053555,590395.656402484,734002,2101455A,2023/03/23 09:41:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0206 010,2018 HOLLINS ST
1411581.2582178,590392.8844264,734005,1866989A,2019/12/18 13:10:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 013,2024 HOLLINS ST
1411566.76808931,590391.932000473,734006,365853A,2008/10/10 16:10:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 014,2026 HOLLINS ST
1411553.67264305,590391.076687232,734007,1866994A,2019/12/18 13:09:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 015,2028 HOLLINS ST
1411498.72032514,590386.935947478,734011,2206758A,2023/02/16 09:04:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0206 019,2036 HOLLINS ST
1411448.30310313,590377.349352479,734015,29343A,2004/11/05 00:00:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0206 023,2046 HOLLINS ST
1411435.71323331,590376.268645972,734016,1869842A,2020/01/02 17:13:00+00,,,Vacant,MCC,J,9,BOYD-BOOTH                               ,0206 024,2048 HOLLINS ST
1411456.62132797,590420.550053477,734017,1428059A,2016/08/05 17:27:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 025,19 S PULASKI ST
1411455.9769723,590433.037561312,734018,2305072A,2023/09/27 07:02:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 026,17 S PULASKI ST
1411569.22740197,590607.722907484,734026,1850961A,2019/10/09 15:55:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 035,2023 W BALTIMORE ST
1411696.07130839,590616.376433477,734033,645862A,2010/11/23 12:06:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 042,2007 W BALTIMORE ST
1411738.97345355,590619.122162893,734036,816573A,2012/03/14 11:09:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 045,2001 W BALTIMORE ST
1411703.64511214,590555.420190558,734037,2324159A,2023/11/20 10:49:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 046,2 S PAYSON ST
1411707.32358247,590499.324830309,734041,2077889A,2022/02/04 14:53:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 050,10 S PAYSON ST
1411551.60768655,590526.061325386,734048,2232412A,2023/04/20 15:48:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0206 070,2024 BOOTH ST
1411947.42021514,590413.837796554,734064,266070A,2007/11/21 15:36:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 013,1940 HOLLINS ST
1411921.91764148,590412.05991298,734066,1945600A,2020/10/14 16:24:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 015,1944 HOLLINS ST
1411865.70417123,590378.600662306,734067,1540871A,2017/05/30 16:35:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 016,27 S PAYSON ST
1411863.42366397,590418.650779054,734070,159038A,2006/09/14 14:46:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 019,21 S PAYSON ST
1411860.99026988,590461.35016872,734073,618152A,2010/08/25 12:12:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 022,15 S PAYSON ST
1411821.32761955,590622.157589898,734081,2100787A,2022/04/26 21:20:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 030,1945 W BALTIMORE ST
1412044.73891814,590609.008009896,734092,1613346A,2017/11/29 11:38:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 041,1921 W BALTIMORE ST
1412212.63293931,590401.479553565,734110,244940A,2007/09/17 16:56:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 059,18 S MONROE ST
1411975.49660255,590485.496445894,734114,2195093A,2023/01/06 12:26:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 067,1937 BOOTH ST
1411964.45331755,590484.09224923,734115,2261143A,2023/06/26 10:40:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 068,1939 BOOTH ST
1411919.75393188,590481.634905055,734119,1435477A,2016/08/26 09:08:00+00,,,Vacant,,J,9,BOYD-BOOTH                               ,0207 072,1947 BOOTH ST
1412486.71506831,590653.359627232,734139,1106373A,2014/06/26 17:27:00+00,,,Vacant,,I,9,FRANKLIN SQUARE                          ,0208 016,1831 W BALTIMORE ST
1413004.64251013,590711.133789897,734155,1879980A,2020/04/14 12:10:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 003,1707 W BALTIMORE ST
1412902.04789905,590705.57015273,734160,1754228A,2019/01/07 13:42:00+00,,,Vacant,HABC,E,9,FRANKLIN SQUARE                          ,0209 008,1719 W BALTIMORE ST
1412877.12045547,590698.25356631,734162,819793A,2012/03/24 10:56:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 009A,1723 W BALTIMORE ST
1412829.8403663,590644.388188481,734168,259571A,2007/11/13 09:24:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 015,11 S FULTON AVE
1412834.24718164,590549.974335313,734171,2232403A,2023/04/20 12:39:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 021,23 S FULTON AVE
1412882.84354113,590594.617946804,734174,2232396A,2023/04/20 11:18:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 024,1726 FREDERICK AVE
1412908.99932872,590607.142528057,734175,2232399A,2023/04/20 10:23:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 025,1724 FREDERICK AVE
1412960.70493397,590652.222162306,734177,2163769A,2022/09/19 16:13:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0209 027,1718 FREDERICK AVE
1413200.39736797,590709.728608981,734179,2203345A,2023/02/08 15:30:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0210 001,1621 W BALTIMORE ST
1413214.91341506,590714.233193144,734180,312244A,2008/05/07 15:43:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0210 002,1619 W BALTIMORE ST
1413248.60658914,590722.560604304,734182,1861176A,2019/11/19 16:38:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0210 004,1615 W BALTIMORE ST
1413273.37950547,590728.677718058,734183,1861472A,2019/11/21 15:00:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0210 005,1611 W BALTIMORE ST
1413270.40969513,590530.934675232,734206,1769286A,2019/03/08 07:27:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 013,1626 HOLLINS ST
1413251.45238397,590516.098090723,734207,1766716A,2019/02/27 13:08:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 014,1628 HOLLINS ST
1413230.63943347,590515.946188137,734208,1615733A,2017/12/07 16:06:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 015,1630 HOLLINS ST
1413247.00193356,590591.828910396,734213,258035A,2007/10/26 15:01:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 019,1631 FREDERICK AVE
1413325.4535483,590618.778003484,734216,2191805A,2022/12/20 12:44:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 023,1623 FREDERICK AVE
1413344.54340513,590623.113952816,734217,2191800A,2022/12/19 16:21:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 024,1621 FREDERICK AVE
1413380.09549938,590629.368533477,734218,40504A,2005/09/06 16:13:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 025,1619 FREDERICK AVE
1413394.33661264,590632.474498391,734219,2191809A,2022/12/20 13:03:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 026,1617 FREDERICK AVE
1413408.01998422,590635.266159475,734220,2198055A,2023/01/13 10:18:00+00,,,Vacant,MCC,E,9,UNION SQUARE                             ,0212 027,1615 FREDERICK AVE
1413421.52684698,590637.787151814,734221,1197290A,2015/01/30 14:53:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0212 028,1613 FREDERICK AVE
1413865.03514631,590735.604869559,734234,1081895A,2014/05/05 14:07:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 003,1505 W BALTIMORE ST
1413766.47005472,590729.612755567,734238,1581114A,2017/08/30 15:40:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 008,1515 W BALTIMORE ST
1413730.03016697,590727.39852114,734239,993158A,2013/07/06 15:17:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 011,1521 W BALTIMORE ST
1413688.37014531,590724.860140398,734241,1992442A,2021/05/06 10:21:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 013,1525 W BALTIMORE ST
1413667.54013447,590723.597675726,734242,2059062A,2021/11/12 14:11:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 014,1527 W BALTIMORE ST
1413647.70979355,590722.392953724,734243,1870007A,2020/01/02 16:19:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0213 015,1529 W BALTIMORE ST
1414229.16073039,590756.418804318,734268,926602A,2013/01/27 13:24:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0214 006,1411 W BALTIMORE ST
1414030.4206423,590745.390611142,734278,2310304A,2023/10/16 08:52:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0214 017,1433 W BALTIMORE ST
1414010.07947564,590744.358789057,734279,2095614A,2022/04/08 09:34:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0214 018,1435 W BALTIMORE ST
1414099.08225039,590591.542493641,734289,2299827A,2023/09/14 09:31:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0214 028,1426 HOLLINS ST
1414114.11830956,590592.48048389,734290,2299863A,2023/09/15 13:32:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0214 029,1424 HOLLINS ST
1414325.2802888,590573.872253388,734299,2055405A,2021/10/28 15:22:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0214 038,1400 HOLLINS ST
1414296.75606763,590637.911167309,734300,2191163A,2022/12/14 11:08:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0214 039,12 S CALHOUN ST
1414305.24358347,590713.730897561,734303,2074652A,2022/01/21 15:27:00+00,,,Vacant,,E,9,FRANKLIN SQUARE                          ,0214 042,4 S CALHOUN ST
1414725.74667947,590599.769183233,734340,2191804A,2022/12/20 12:42:00+00,,,Vacant,,E,9,UNION SQUARE                             ,0215 043,1300 HOLLINS ST
1415098.1094518,590613.494877562,734355,2085205A,2022/04/18 15:34:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 004,34 S CARROLLTON AVE
1414939.60911264,590807.432153732,734372,2190544A,2022/12/14 12:19:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 029,1223 W BALTIMORE ST
1414920.42148697,590809.747765899,734373,2193237A,2023/01/12 10:52:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 030,1225 W BALTIMORE ST
1414832.81601913,590742.01332131,734381,2172903A,2022/10/10 10:12:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 039,5 S CAREY ST
1414836.70216621,590687.637117729,734385,1768595A,2019/03/07 16:04:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 043,13 S CAREY ST
1414838.31436773,590648.754977643,734388,1770731A,2019/10/02 21:32:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 046,19 S CAREY ST
1414838.86390731,590635.662484139,734389,2104397A,2022/05/06 13:10:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 047,21 S CAREY ST
1414839.03418255,590622.709097981,734390,2191801A,2022/12/19 16:22:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 048,23 S CAREY ST
1414825.03289822,590582.739033565,734391,2176391A,2022/10/21 14:16:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0216 049,1228 HOLLINS ST
1415277.88337047,590848.579381138,734416,2292106A,2023/08/25 18:22:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0217 016,1131 W BALTIMORE ST
1415229.81292856,590788.004042983,734421,1433024A,2016/08/16 15:43:00+00,,,Vacant,,E,9,HOLLINS MARKET                           ,0217 024,7 S CARROLLTON AVE
